FID,OBJECTID,field,Var1,Var2,value
274,12762,29391,-24.625000000000000,126.625000000000000,1
275,12763,29392,-26.625000000000000,126.625000000000000,1
276,12764,29393,-28.625000000000000,126.625000000000000,1
277,12779,29444,-14.625000000000000,126.875000000000000,1
278,12780,29445,-16.625000000000000,126.875000000000000,1
279,12781,29446,-18.625000000000000,126.875000000000000,1
280,12782,29447,-20.625000000000000,126.875000000000000,1
281,12783,29448,-22.625000000000000,126.875000000000000,1
282,12784,29449,-24.625000000000000,126.875000000000000,1
283,12785,29450,-26.625000000000000,126.875000000000000,1
284,12786,29451,-28.625000000000000,126.875000000000000,1
285,12801,29502,-14.625000000000000,127.125000000000000,1
286,12802,29503,-16.625000000000000,127.125000000000000,1
287,12803,29504,-18.625000000000000,127.125000000000000,1
288,12804,29505,-20.625000000000000,127.125000000000000,1
289,12805,29506,-22.625000000000000,127.125000000000000,1
290,12806,29507,-24.625000000000000,127.125000000000000,1
291,12807,29508,-26.625000000000000,127.125000000000000,1
292,12808,29509,-28.625000000000000,127.125000000000000,1
293,12823,29560,-14.625000000000000,127.375000000000000,1
294,12824,29561,-16.625000000000000,127.375000000000000,1
295,12825,29562,-18.625000000000000,127.375000000000000,1
296,12826,29563,-20.625000000000000,127.375000000000000,1
297,12827,29564,-22.625000000000000,127.375000000000000,1
298,12828,29565,-24.625000000000000,127.375000000000000,1
299,12829,29566,-26.625000000000000,127.375000000000000,1
300,12830,29567,-28.625000000000000,127.375000000000000,1
301,12844,29618,-14.625000000000000,127.625000000000000,1
302,12845,29619,-16.625000000000000,127.625000000000000,1
303,12846,29620,-18.625000000000000,127.625000000000000,1
304,12847,29621,-20.625000000000000,127.625000000000000,1
305,12848,29622,-22.625000000000000,127.625000000000000,1
306,12849,29623,-24.625000000000000,127.625000000000000,1
307,12850,29624,-26.625000000000000,127.625000000000000,1
308,12851,29625,-28.625000000000000,127.625000000000000,1
309,12865,29676,-14.625000000000000,127.875000000000000,1
310,12866,29677,-16.625000000000000,127.875000000000000,1
311,12867,29678,-18.625000000000000,127.875000000000000,1
312,12868,29679,-20.625000000000000,127.875000000000000,1
313,12869,29680,-22.625000000000000,127.875000000000000,1
314,12870,29681,-24.625000000000000,127.875000000000000,1
315,12871,29682,-26.625000000000000,127.875000000000000,1
316,12872,29683,-28.625000000000000,127.875000000000000,1
317,12886,29735,-16.625000000000000,128.125000000000000,1
318,12887,29736,-18.625000000000000,128.125000000000000,1
319,12888,29737,-20.625000000000000,128.125000000000000,1
320,12889,29738,-22.625000000000000,128.125000000000000,1
321,12890,29739,-24.625000000000000,128.125000000000000,1
322,12891,29740,-26.625000000000000,128.125000000000000,1
323,12892,29741,-28.625000000000000,128.125000000000000,1
324,12906,29793,-16.625000000000000,128.375000000000000,1
325,12907,29794,-18.625000000000000,128.375000000000000,1
326,12908,29795,-20.625000000000000,128.375000000000000,1
327,12909,29796,-22.625000000000000,128.375000000000000,1
328,12910,29797,-24.625000000000000,128.375000000000000,1
329,12911,29798,-26.625000000000000,128.375000000000000,1
330,12912,29799,-28.625000000000000,128.375000000000000,1
331,12926,29851,-16.625000000000000,128.625000000000000,1
332,12927,29852,-18.625000000000000,128.625000000000000,1
333,12928,29853,-20.625000000000000,128.625000000000000,1
334,12929,29854,-22.625000000000000,128.625000000000000,1
335,12930,29855,-24.625000000000000,128.625000000000000,1
