FID,field,Var1,Var2,value
581,56502,41.375000000000000,-116.375000000000000,1
582,56503,39.375000000000000,-116.375000000000000,1
583,56504,37.375000000000000,-116.375000000000000,1
584,56505,35.375000000000000,-116.375000000000000,1
585,56551,59.375000000000000,-116.125000000000000,1
586,56552,57.375000000000000,-116.125000000000000,1
587,56553,55.375000000000000,-116.125000000000000,1
588,56554,53.375000000000000,-116.125000000000000,1
589,56555,51.375000000000000,-116.125000000000000,1
590,56556,49.375000000000000,-116.125000000000000,1
591,56557,47.375000000000000,-116.125000000000000,1
592,56558,45.375000000000000,-116.125000000000000,1
593,56559,43.375000000000000,-116.125000000000000,1
594,56560,41.375000000000000,-116.125000000000000,1
595,56561,39.375000000000000,-116.125000000000000,1
596,56562,37.375000000000000,-116.125000000000000,1
597,56563,35.375000000000000,-116.125000000000000,1
598,56564,33.375000000000000,-116.125000000000000,1
599,56565,31.375000000000000,-116.125000000000000,1
600,56609,59.375000000000000,-115.875000000000000,1
601,56610,57.375000000000000,-115.875000000000000,1
602,56611,55.375000000000000,-115.875000000000000,1
603,56612,53.375000000000000,-115.875000000000000,1
604,56613,51.375000000000000,-115.875000000000000,1
605,56614,49.375000000000000,-115.875000000000000,1
606,56615,47.375000000000000,-115.875000000000000,1
607,56616,45.375000000000000,-115.875000000000000,1
608,56617,43.375000000000000,-115.875000000000000,1
609,56618,41.375000000000000,-115.875000000000000,1
610,56619,39.375000000000000,-115.875000000000000,1
611,56620,37.375000000000000,-115.875000000000000,1
612,56621,35.375000000000000,-115.875000000000000,1
613,56622,33.375000000000000,-115.875000000000000,1
614,56623,31.375000000000000,-115.875000000000000,1
615,56667,59.375000000000000,-115.625000000000000,1
616,56668,57.375000000000000,-115.625000000000000,1
617,56669,55.375000000000000,-115.625000000000000,1
618,56670,53.375000000000000,-115.625000000000000,1
619,56671,51.375000000000000,-115.625000000000000,1
620,56672,49.375000000000000,-115.625000000000000,1
621,56673,47.375000000000000,-115.625000000000000,1
622,56674,45.375000000000000,-115.625000000000000,1
623,56675,43.375000000000000,-115.625000000000000,1
624,56676,41.375000000000000,-115.625000000000000,1
625,56677,39.375000000000000,-115.625000000000000,1
626,56678,37.375000000000000,-115.625000000000000,1
627,56679,35.375000000000000,-115.625000000000000,1
628,56680,33.375000000000000,-115.625000000000000,1
629,56681,31.375000000000000,-115.625000000000000,1
630,56725,59.375000000000000,-115.375000000000000,1
631,56726,57.375000000000000,-115.375000000000000,1
632,56727,55.375000000000000,-115.375000000000000,1
633,56728,53.375000000000000,-115.375000000000000,1
634,56729,51.375000000000000,-115.375000000000000,1
635,56730,49.375000000000000,-115.375000000000000,1
636,56731,47.375000000000000,-115.375000000000000,1
637,56732,45.375000000000000,-115.375000000000000,1
638,56733,43.375000000000000,-115.375000000000000,1
639,56734,41.375000000000000,-115.375000000000000,1
640,56735,39.375000000000000,-115.375000000000000,1
641,56736,37.375000000000000,-115.375000000000000,1
642,56737,35.375000000000000,-115.375000000000000,1
643,56738,33.375000000000000,-115.375000000000000,1
644,56739,31.375000000000000,-115.375000000000000,1
645,56783,59.375000000000000,-115.125000000000000,1
646,56784,57.375000000000000,-115.125000000000000,1
647,56785,55.375000000000000,-115.125000000000000,1
648,56786,53.375000000000000,-115.125000000000000,1
649,56787,51.375000000000000,-115.125000000000000,1
650,56788,49.375000000000000,-115.125000000000000,1
651,56789,47.375000000000000,-115.125000000000000,1
652,56790,45.375000000000000,-115.125000000000000,1
653,56791,43.375000000000000,-115.125000000000000,1
654,56792,41.375000000000000,-115.125000000000000,1
655,56793,39.375000000000000,-115.125000000000000,1
656,56794,37.375000000000000,-115.125000000000000,1
657,56795,35.375000000000000,-115.125000000000000,1
658,56796,33.375000000000000,-115.125000000000000,1
659,56797,31.375000000000000,-115.125000000000000,1
660,56841,59.375000000000000,-114.875000000000000,1
661,56842,57.375000000000000,-114.875000000000000,1
662,56843,55.375000000000000,-114.875000000000000,1
663,56844,53.375000000000000,-114.875000000000000,1
664,56845,51.375000000000000,-114.875000000000000,1
665,56846,49.375000000000000,-114.875000000000000,1
666,56847,47.375000000000000,-114.875000000000000,1
667,56848,45.375000000000000,-114.875000000000000,1
668,56849,43.375000000000000,-114.875000000000000,1
669,56850,41.375000000000000,-114.875000000000000,1
670,56851,39.375000000000000,-114.875000000000000,1
671,56852,37.375000000000000,-114.875000000000000,1
672,56853,35.375000000000000,-114.875000000000000,1
673,56854,33.375000000000000,-114.875000000000000,1
674,56855,31.375000000000000,-114.875000000000000,1
675,56856,29.375000000000000,-114.875000000000000,1
676,56899,59.375000000000000,-114.625000000000000,1
677,56900,57.375000000000000,-114.625000000000000,1
678,56901,55.375000000000000,-114.625000000000000,1
679,56902,53.375000000000000,-114.625000000000000,1
680,56903,51.375000000000000,-114.625000000000000,1
681,56904,49.375000000000000,-114.625000000000000,1
682,56905,47.375000000000000,-114.625000000000000,1
683,56906,45.375000000000000,-114.625000000000000,1
684,56907,43.375000000000000,-114.625000000000000,1
685,56908,41.375000000000000,-114.625000000000000,1
686,56909,39.375000000000000,-114.625000000000000,1
687,56910,37.375000000000000,-114.625000000000000,1
688,56911,35.375000000000000,-114.625000000000000,1
689,56912,33.375000000000000,-114.625000000000000,1
690,56914,29.375000000000000,-114.625000000000000,1
691,56957,59.375000000000000,-114.375000000000000,1
692,56958,57.375000000000000,-114.375000000000000,1
693,56959,55.375000000000000,-114.375000000000000,1
694,56960,53.375000000000000,-114.375000000000000,1
695,56961,51.375000000000000,-114.375000000000000,1
696,56962,49.375000000000000,-114.375000000000000,1
697,56963,47.375000000000000,-114.375000000000000,1
698,56964,45.375000000000000,-114.375000000000000,1
699,56965,43.375000000000000,-114.375000000000000,1
700,56966,41.375000000000000,-114.375000000000000,1
701,56967,39.375000000000000,-114.375000000000000,1
702,56968,37.375000000000000,-114.375000000000000,1
703,56969,35.375000000000000,-114.375000000000000,1
704,56970,33.375000000000000,-114.375000000000000,1
705,56972,29.375000000000000,-114.375000000000000,1
706,57015,59.375000000000000,-114.125000000000000,1
707,57016,57.375000000000000,-114.125000000000000,1
708,57017,55.375000000000000,-114.125000000000000,1
709,57018,53.375000000000000,-114.125000000000000,1
710,57019,51.375000000000000,-114.125000000000000,1
711,57020,49.375000000000000,-114.125000000000000,1
712,57021,47.375000000000000,-114.125000000000000,1
713,57022,45.375000000000000,-114.125000000000000,1
714,57023,43.375000000000000,-114.125000000000000,1
715,57024,41.375000000000000,-114.125000000000000,1
716,57025,39.375000000000000,-114.125000000000000,1
717,57026,37.375000000000000,-114.125000000000000,1
718,57027,35.375000000000000,-114.125000000000000,1
719,57028,33.375000000000000,-114.125000000000000,1
720,57030,29.375000000000000,-114.125000000000000,1
721,57073,59.375000000000000,-113.875000000000000,1
722,57074,57.375000000000000,-113.875000000000000,1
723,57075,55.375000000000000,-113.875000000000000,1
724,57076,53.375000000000000,-113.875000000000000,1
725,57077,51.375000000000000,-113.875000000000000,1
726,57078,49.375000000000000,-113.875000000000000,1
727,57079,47.375000000000000,-113.875000000000000,1
728,57080,45.375000000000000,-113.875000000000000,1
729,57081,43.375000000000000,-113.875000000000000,1
730,57082,41.375000000000000,-113.875000000000000,1
731,57083,39.375000000000000,-113.875000000000000,1
732,57084,37.375000000000000,-113.875000000000000,1
733,57085,35.375000000000000,-113.875000000000000,1
734,57086,33.375000000000000,-113.875000000000000,1
735,57088,29.375000000000000,-113.875000000000000,1
736,57131,59.375000000000000,-113.625000000000000,1
737,57132,57.375000000000000,-113.625000000000000,1
738,57133,55.375000000000000,-113.625000000000000,1
739,57134,53.375000000000000,-113.625000000000000,1
740,57135,51.375000000000000,-113.625000000000000,1
741,57136,49.375000000000000,-113.625000000000000,1
742,57137,47.375000000000000,-113.625000000000000,1
743,57138,45.375000000000000,-113.625000000000000,1
744,57139,43.375000000000000,-113.625000000000000,1
745,57140,41.375000000000000,-113.625000000000000,1
746,57141,39.375000000000000,-113.625000000000000,1
747,57142,37.375000000000000,-113.625000000000000,1
748,57143,35.375000000000000,-113.625000000000000,1
749,57144,33.375000000000000,-113.625000000000000,1
750,57189,59.375000000000000,-113.375000000000000,1
751,57190,57.375000000000000,-113.375000000000000,1
752,57191,55.375000000000000,-113.375000000000000,1
753,57192,53.375000000000000,-113.375000000000000,1
754,57193,51.375000000000000,-113.375000000000000,1
755,57194,49.375000000000000,-113.375000000000000,1
756,57195,47.375000000000000,-113.375000000000000,1
757,57196,45.375000000000000,-113.375000000000000,1
758,57197,43.375000000000000,-113.375000000000000,1
759,57198,41.375000000000000,-113.375000000000000,1
760,57199,39.375000000000000,-113.375000000000000,1
761,57200,37.375000000000000,-113.375000000000000,1
762,57201,35.375000000000000,-113.375000000000000,1
763,57202,33.375000000000000,-113.375000000000000,1
764,57203,31.375000000000000,-113.375000000000000,1
765,57204,29.375000000000000,-113.375000000000000,1
766,57247,59.375000000000000,-113.125000000000000,1
767,57248,57.375000000000000,-113.125000000000000,1
768,57249,55.375000000000000,-113.125000000000000,1
769,57250,53.375000000000000,-113.125000000000000,1
770,57251,51.375000000000000,-113.125000000000000,1
771,57252,49.375000000000000,-113.125000000000000,1
772,57253,47.375000000000000,-113.125000000000000,1
773,57254,45.375000000000000,-113.125000000000000,1
774,57255,43.375000000000000,-113.125000000000000,1
775,57256,41.375000000000000,-113.125000000000000,1
776,57257,39.375000000000000,-113.125000000000000,1
777,57258,37.375000000000000,-113.125000000000000,1
778,57259,35.375000000000000,-113.125000000000000,1
779,57260,33.375000000000000,-113.125000000000000,1
780,57261,31.375000000000000,-113.125000000000000,1
781,57305,59.375000000000000,-112.875000000000000,1
782,57306,57.375000000000000,-112.875000000000000,1
783,57307,55.375000000000000,-112.875000000000000,1
784,57308,53.375000000000000,-112.875000000000000,1
785,57309,51.375000000000000,-112.875000000000000,1
786,57310,49.375000000000000,-112.875000000000000,1
787,57311,47.375000000000000,-112.875000000000000,1
788,57312,45.375000000000000,-112.875000000000000,1
789,57313,43.375000000000000,-112.875000000000000,1
790,57314,41.375000000000000,-112.875000000000000,1
791,57315,39.375000000000000,-112.875000000000000,1
792,57316,37.375000000000000,-112.875000000000000,1
793,57317,35.375000000000000,-112.875000000000000,1
794,57318,33.375000000000000,-112.875000000000000,1
795,57319,31.375000000000000,-112.875000000000000,1
796,57363,59.375000000000000,-112.625000000000000,1
797,57364,57.375000000000000,-112.625000000000000,1
798,57365,55.375000000000000,-112.625000000000000,1
799,57366,53.375000000000000,-112.625000000000000,1
800,57367,51.375000000000000,-112.625000000000000,1
801,57368,49.375000000000000,-112.625000000000000,1
802,57369,47.375000000000000,-112.625000000000000,1
803,57370,45.375000000000000,-112.625000000000000,1
804,57371,43.375000000000000,-112.625000000000000,1
805,57372,41.375000000000000,-112.625000000000000,1
806,57373,39.375000000000000,-112.625000000000000,1
807,57374,37.375000000000000,-112.625000000000000,1
808,57375,35.375000000000000,-112.625000000000000,1
809,57376,33.375000000000000,-112.625000000000000,1
810,57377,31.375000000000000,-112.625000000000000,1
811,57421,59.375000000000000,-112.375000000000000,1
812,57422,57.375000000000000,-112.375000000000000,1
813,57423,55.375000000000000,-112.375000000000000,1
814,57424,53.375000000000000,-112.375000000000000,1
815,57425,51.375000000000000,-112.375000000000000,1
816,57426,49.375000000000000,-112.375000000000000,1
817,57427,47.375000000000000,-112.375000000000000,1
818,57428,45.375000000000000,-112.375000000000000,1
819,57429,43.375000000000000,-112.375000000000000,1
820,57430,41.375000000000000,-112.375000000000000,1
821,57431,39.375000000000000,-112.375000000000000,1
822,57432,37.375000000000000,-112.375000000000000,1
823,57433,35.375000000000000,-112.375000000000000,1
824,57434,33.375000000000000,-112.375000000000000,1
825,57435,31.375000000000000,-112.375000000000000,1
826,57479,59.375000000000000,-112.125000000000000,1
827,57480,57.375000000000000,-112.125000000000000,1
828,57481,55.375000000000000,-112.125000000000000,1
829,57482,53.375000000000000,-112.125000000000000,1
830,57483,51.375000000000000,-112.125000000000000,1
831,57484,49.375000000000000,-112.125000000000000,1
832,57485,47.375000000000000,-112.125000000000000,1
833,57486,45.375000000000000,-112.125000000000000,1
834,57487,43.375000000000000,-112.125000000000000,1
835,57488,41.375000000000000,-112.125000000000000,1
836,57489,39.375000000000000,-112.125000000000000,1
837,57490,37.375000000000000,-112.125000000000000,1
838,57491,35.375000000000000,-112.125000000000000,1
839,57492,33.375000000000000,-112.125000000000000,1
840,57493,31.375000000000000,-112.125000000000000,1
841,57494,29.375000000000000,-112.125000000000000,1
842,57537,59.375000000000000,-111.875000000000000,1
843,57538,57.375000000000000,-111.875000000000000,1
844,57539,55.375000000000000,-111.875000000000000,1
845,57540,53.375000000000000,-111.875000000000000,1
846,57541,51.375000000000000,-111.875000000000000,1
847,57542,49.375000000000000,-111.875000000000000,1
848,57543,47.375000000000000,-111.875000000000000,1
849,57544,45.375000000000000,-111.875000000000000,1
850,57545,43.375000000000000,-111.875000000000000,1
851,57546,41.375000000000000,-111.875000000000000,1
852,57547,39.375000000000000,-111.875000000000000,1
853,57548,37.375000000000000,-111.875000000000000,1
854,57549,35.375000000000000,-111.875000000000000,1
855,57550,33.375000000000000,-111.875000000000000,1
856,57551,31.375000000000000,-111.875000000000000,1
857,57552,29.375000000000000,-111.875000000000000,1
858,57595,59.375000000000000,-111.625000000000000,1
859,57596,57.375000000000000,-111.625000000000000,1
860,57597,55.375000000000000,-111.625000000000000,1
861,57598,53.375000000000000,-111.625000000000000,1
862,57599,51.375000000000000,-111.625000000000000,1
863,57600,49.375000000000000,-111.625000000000000,1
864,57601,47.375000000000000,-111.625000000000000,1
865,57602,45.375000000000000,-111.625000000000000,1
866,57603,43.375000000000000,-111.625000000000000,1
867,57604,41.375000000000000,-111.625000000000000,1
868,57605,39.375000000000000,-111.625000000000000,1
869,57606,37.375000000000000,-111.625000000000000,1
870,57607,35.375000000000000,-111.625000000000000,1
871,57608,33.375000000000000,-111.625000000000000,1
872,57609,31.375000000000000,-111.625000000000000,1
873,57610,29.375000000000000,-111.625000000000000,1
874,57653,59.375000000000000,-111.375000000000000,1
875,57654,57.375000000000000,-111.375000000000000,1
876,57655,55.375000000000000,-111.375000000000000,1
877,57656,53.375000000000000,-111.375000000000000,1
878,57657,51.375000000000000,-111.375000000000000,1
879,57658,49.375000000000000,-111.375000000000000,1
880,57659,47.375000000000000,-111.375000000000000,1
881,57660,45.375000000000000,-111.375000000000000,1
882,57661,43.375000000000000,-111.375000000000000,1
883,57662,41.375000000000000,-111.375000000000000,1
884,57663,39.375000000000000,-111.375000000000000,1
885,57664,37.375000000000000,-111.375000000000000,1
886,57665,35.375000000000000,-111.375000000000000,1
887,57666,33.375000000000000,-111.375000000000000,1
888,57667,31.375000000000000,-111.375000000000000,1
889,57668,29.375000000000000,-111.375000000000000,1
890,57711,59.375000000000000,-111.125000000000000,1
891,57712,57.375000000000000,-111.125000000000000,1
892,57713,55.375000000000000,-111.125000000000000,1
893,57714,53.375000000000000,-111.125000000000000,1
894,57715,51.375000000000000,-111.125000000000000,1
895,57716,49.375000000000000,-111.125000000000000,1
896,57717,47.375000000000000,-111.125000000000000,1
897,57718,45.375000000000000,-111.125000000000000,1
898,57719,43.375000000000000,-111.125000000000000,1
899,57720,41.375000000000000,-111.125000000000000,1
900,57721,39.375000000000000,-111.125000000000000,1
901,57722,37.375000000000000,-111.125000000000000,1
902,57723,35.375000000000000,-111.125000000000000,1
903,57724,33.375000000000000,-111.125000000000000,1
904,57725,31.375000000000000,-111.125000000000000,1
905,57726,29.375000000000000,-111.125000000000000,1
906,57769,59.375000000000000,-110.875000000000000,1
907,57770,57.375000000000000,-110.875000000000000,1
908,57771,55.375000000000000,-110.875000000000000,1
909,57772,53.375000000000000,-110.875000000000000,1
910,57773,51.375000000000000,-110.875000000000000,1
911,57774,49.375000000000000,-110.875000000000000,1
912,57775,47.375000000000000,-110.875000000000000,1
913,57776,45.375000000000000,-110.875000000000000,1
914,57777,43.375000000000000,-110.875000000000000,1
915,57778,41.375000000000000,-110.875000000000000,1
916,57779,39.375000000000000,-110.875000000000000,1
917,57780,37.375000000000000,-110.875000000000000,1
918,57781,35.375000000000000,-110.875000000000000,1
919,57782,33.375000000000000,-110.875000000000000,1
920,57783,31.375000000000000,-110.875000000000000,1
921,57784,29.375000000000000,-110.875000000000000,1
922,57827,59.375000000000000,-110.625000000000000,1
923,57828,57.375000000000000,-110.625000000000000,1
924,57829,55.375000000000000,-110.625000000000000,1
925,57830,53.375000000000000,-110.625000000000000,1
926,57831,51.375000000000000,-110.625000000000000,1
927,57832,49.375000000000000,-110.625000000000000,1
928,57833,47.375000000000000,-110.625000000000000,1
929,57834,45.375000000000000,-110.625000000000000,1
930,57835,43.375000000000000,-110.625000000000000,1
931,57836,41.375000000000000,-110.625000000000000,1
932,57837,39.375000000000000,-110.625000000000000,1
933,57838,37.375000000000000,-110.625000000000000,1
934,57839,35.375000000000000,-110.625000000000000,1
935,57840,33.375000000000000,-110.625000000000000,1
936,57841,31.375000000000000,-110.625000000000000,1
937,57842,29.375000000000000,-110.625000000000000,1
938,57885,59.375000000000000,-110.375000000000000,1
939,57886,57.375000000000000,-110.375000000000000,1
940,57887,55.375000000000000,-110.375000000000000,1
941,57888,53.375000000000000,-110.375000000000000,1
942,57889,51.375000000000000,-110.375000000000000,1
943,57890,49.375000000000000,-110.375000000000000,1
944,57891,47.375000000000000,-110.375000000000000,1
945,57892,45.375000000000000,-110.375000000000000,1
946,57893,43.375000000000000,-110.375000000000000,1
947,57894,41.375000000000000,-110.375000000000000,1
948,57895,39.375000000000000,-110.375000000000000,1
949,57896,37.375000000000000,-110.375000000000000,1
950,57897,35.375000000000000,-110.375000000000000,1
951,57898,33.375000000000000,-110.375000000000000,1
952,57899,31.375000000000000,-110.375000000000000,1
953,57900,29.375000000000000,-110.375000000000000,1
954,57943,59.375000000000000,-110.125000000000000,1
955,57944,57.375000000000000,-110.125000000000000,1
956,57945,55.375000000000000,-110.125000000000000,1
957,57946,53.375000000000000,-110.125000000000000,1
958,57947,51.375000000000000,-110.125000000000000,1
959,57948,49.375000000000000,-110.125000000000000,1
960,57949,47.375000000000000,-110.125000000000000,1
961,57950,45.375000000000000,-110.125000000000000,1
962,57951,43.375000000000000,-110.125000000000000,1
963,57952,41.375000000000000,-110.125000000000000,1
964,57953,39.375000000000000,-110.125000000000000,1
965,57954,37.375000000000000,-110.125000000000000,1
966,57955,35.375000000000000,-110.125000000000000,1
967,57956,33.375000000000000,-110.125000000000000,1
968,57957,31.375000000000000,-110.125000000000000,1
969,57958,29.375000000000000,-110.125000000000000,1
970,58001,59.375000000000000,-109.875000000000000,1
971,58002,57.375000000000000,-109.875000000000000,1
972,58003,55.375000000000000,-109.875000000000000,1
973,58004,53.375000000000000,-109.875000000000000,1
974,58005,51.375000000000000,-109.875000000000000,1
975,58006,49.375000000000000,-109.875000000000000,1
976,58007,47.375000000000000,-109.875000000000000,1
977,58008,45.375000000000000,-109.875000000000000,1
978,58009,43.375000000000000,-109.875000000000000,1
979,58010,41.375000000000000,-109.875000000000000,1
980,58011,39.375000000000000,-109.875000000000000,1
981,58012,37.375000000000000,-109.875000000000000,1
982,58013,35.375000000000000,-109.875000000000000,1
983,58014,33.375000000000000,-109.875000000000000,1
984,58015,31.375000000000000,-109.875000000000000,1
985,58016,29.375000000000000,-109.875000000000000,1
986,58059,59.375000000000000,-109.625000000000000,1
987,58060,57.375000000000000,-109.625000000000000,1
988,58061,55.375000000000000,-109.625000000000000,1
989,58062,53.375000000000000,-109.625000000000000,1
990,58063,51.375000000000000,-109.625000000000000,1
991,58064,49.375000000000000,-109.625000000000000,1
992,58065,47.375000000000000,-109.625000000000000,1
993,58066,45.375000000000000,-109.625000000000000,1
994,58067,43.375000000000000,-109.625000000000000,1
995,58068,41.375000000000000,-109.625000000000000,1
996,58069,39.375000000000000,-109.625000000000000,1
997,58070,37.375000000000000,-109.625000000000000,1
998,58071,35.375000000000000,-109.625000000000000,1
999,58072,33.375000000000000,-109.625000000000000,1
1000,58073,31.375000000000000,-109.625000000000000,1
1001,58074,29.375000000000000,-109.625000000000000,1
1002,58117,59.375000000000000,-109.375000000000000,1
1003,58118,57.375000000000000,-109.375000000000000,1
1004,58119,55.375000000000000,-109.375000000000000,1
1005,58120,53.375000000000000,-109.375000000000000,1
1006,58121,51.375000000000000,-109.375000000000000,1
1007,58122,49.375000000000000,-109.375000000000000,1
1008,58123,47.375000000000000,-109.375000000000000,1
1009,58124,45.375000000000000,-109.375000000000000,1
1010,58125,43.375000000000000,-109.375000000000000,1
1011,58126,41.375000000000000,-109.375000000000000,1
1012,58127,39.375000000000000,-109.375000000000000,1
1013,58128,37.375000000000000,-109.375000000000000,1
1014,58129,35.375000000000000,-109.375000000000000,1
1015,58130,33.375000000000000,-109.375000000000000,1
1016,58131,31.375000000000000,-109.375000000000000,1
1017,58132,29.375000000000000,-109.375000000000000,1
1018,58175,59.375000000000000,-109.125000000000000,1
1019,58176,57.375000000000000,-109.125000000000000,1
1020,58177,55.375000000000000,-109.125000000000000,1
1021,58178,53.375000000000000,-109.125000000000000,1
1022,58179,51.375000000000000,-109.125000000000000,1
1023,58180,49.375000000000000,-109.125000000000000,1
1024,58181,47.375000000000000,-109.125000000000000,1
1025,58182,45.375000000000000,-109.125000000000000,1
1026,58183,43.375000000000000,-109.125000000000000,1
1027,58184,41.375000000000000,-109.125000000000000,1
1028,58185,39.375000000000000,-109.125000000000000,1
1029,58186,37.375000000000000,-109.125000000000000,1
1030,58187,35.375000000000000,-109.125000000000000,1
1031,58188,33.375000000000000,-109.125000000000000,1
1032,58189,31.375000000000000,-109.125000000000000,1
1033,58190,29.375000000000000,-109.125000000000000,1
1034,58233,59.375000000000000,-108.875000000000000,1
1035,58234,57.375000000000000,-108.875000000000000,1
1036,58235,55.375000000000000,-108.875000000000000,1
1037,58236,53.375000000000000,-108.875000000000000,1
1038,58237,51.375000000000000,-108.875000000000000,1
1039,58238,49.375000000000000,-108.875000000000000,1
1040,58239,47.375000000000000,-108.875000000000000,1
1041,58240,45.375000000000000,-108.875000000000000,1
1042,58241,43.375000000000000,-108.875000000000000,1
1043,58242,41.375000000000000,-108.875000000000000,1
1044,58243,39.375000000000000,-108.875000000000000,1
1045,58244,37.375000000000000,-108.875000000000000,1
1046,58245,35.375000000000000,-108.875000000000000,1
1047,58246,33.375000000000000,-108.875000000000000,1
1048,58247,31.375000000000000,-108.875000000000000,1
1049,58248,29.375000000000000,-108.875000000000000,1
1050,58291,59.375000000000000,-108.625000000000000,1
1051,58292,57.375000000000000,-108.625000000000000,1
1052,58293,55.375000000000000,-108.625000000000000,1
1053,58294,53.375000000000000,-108.625000000000000,1
1054,58295,51.375000000000000,-108.625000000000000,1
1055,58296,49.375000000000000,-108.625000000000000,1
1056,58297,47.375000000000000,-108.625000000000000,1
1057,58298,45.375000000000000,-108.625000000000000,1
1058,58299,43.375000000000000,-108.625000000000000,1
1059,58300,41.375000000000000,-108.625000000000000,1
1060,58301,39.375000000000000,-108.625000000000000,1
1061,58302,37.375000000000000,-108.625000000000000,1
1062,58303,35.375000000000000,-108.625000000000000,1
1063,58304,33.375000000000000,-108.625000000000000,1
1064,58305,31.375000000000000,-108.625000000000000,1
1065,58306,29.375000000000000,-108.625000000000000,1
1066,58349,59.375000000000000,-108.375000000000000,1
1067,58350,57.375000000000000,-108.375000000000000,1
1068,58351,55.375000000000000,-108.375000000000000,1
1069,58352,53.375000000000000,-108.375000000000000,1
1070,58353,51.375000000000000,-108.375000000000000,1
1071,58354,49.375000000000000,-108.375000000000000,1
1072,58355,47.375000000000000,-108.375000000000000,1
1073,58356,45.375000000000000,-108.375000000000000,1
1074,58357,43.375000000000000,-108.375000000000000,1
1075,58358,41.375000000000000,-108.375000000000000,1
1076,58359,39.375000000000000,-108.375000000000000,1
1077,58360,37.375000000000000,-108.375000000000000,1
1078,58361,35.375000000000000,-108.375000000000000,1
1079,58362,33.375000000000000,-108.375000000000000,1
1080,58363,31.375000000000000,-108.375000000000000,1
1081,58364,29.375000000000000,-108.375000000000000,1
1082,58407,59.375000000000000,-108.125000000000000,1
1083,58408,57.375000000000000,-108.125000000000000,1
1084,58409,55.375000000000000,-108.125000000000000,1
1085,58410,53.375000000000000,-108.125000000000000,1
1086,58411,51.375000000000000,-108.125000000000000,1
1087,58412,49.375000000000000,-108.125000000000000,1
1088,58413,47.375000000000000,-108.125000000000000,1
1089,58414,45.375000000000000,-108.125000000000000,1
1090,58415,43.375000000000000,-108.125000000000000,1
1091,58416,41.375000000000000,-108.125000000000000,1
1092,58417,39.375000000000000,-108.125000000000000,1
1093,58418,37.375000000000000,-108.125000000000000,1
1094,58419,35.375000000000000,-108.125000000000000,1
1095,58420,33.375000000000000,-108.125000000000000,1
1096,58421,31.375000000000000,-108.125000000000000,1
1097,58422,29.375000000000000,-108.125000000000000,1
1098,58465,59.375000000000000,-107.875000000000000,1
1099,58466,57.375000000000000,-107.875000000000000,1
1100,58467,55.375000000000000,-107.875000000000000,1
1101,58468,53.375000000000000,-107.875000000000000,1
1102,58469,51.375000000000000,-107.875000000000000,1
1103,58470,49.375000000000000,-107.875000000000000,1
1104,58471,47.375000000000000,-107.875000000000000,1
1105,58472,45.375000000000000,-107.875000000000000,1
1106,58473,43.375000000000000,-107.875000000000000,1
1107,58474,41.375000000000000,-107.875000000000000,1
1108,58475,39.375000000000000,-107.875000000000000,1
1109,58476,37.375000000000000,-107.875000000000000,1
1110,58477,35.375000000000000,-107.875000000000000,1
1111,58478,33.375000000000000,-107.875000000000000,1
1112,58479,31.375000000000000,-107.875000000000000,1
1113,58480,29.375000000000000,-107.875000000000000,1
1114,58523,59.375000000000000,-107.625000000000000,1
1115,58524,57.375000000000000,-107.625000000000000,1
1116,58525,55.375000000000000,-107.625000000000000,1
1117,58526,53.375000000000000,-107.625000000000000,1
1118,58527,51.375000000000000,-107.625000000000000,1
1119,58528,49.375000000000000,-107.625000000000000,1
1120,58529,47.375000000000000,-107.625000000000000,1
1121,58530,45.375000000000000,-107.625000000000000,1
1122,58531,43.375000000000000,-107.625000000000000,1
1123,58532,41.375000000000000,-107.625000000000000,1
1124,58533,39.375000000000000,-107.625000000000000,1
1125,58534,37.375000000000000,-107.625000000000000,1
1126,58535,35.375000000000000,-107.625000000000000,1
1127,58536,33.375000000000000,-107.625000000000000,1
1128,58537,31.375000000000000,-107.625000000000000,1
1129,58538,29.375000000000000,-107.625000000000000,1
1130,58581,59.375000000000000,-107.375000000000000,1
1131,58582,57.375000000000000,-107.375000000000000,1
1132,58583,55.375000000000000,-107.375000000000000,1
1133,58584,53.375000000000000,-107.375000000000000,1
1134,58585,51.375000000000000,-107.375000000000000,1
1135,58586,49.375000000000000,-107.375000000000000,1
1136,58587,47.375000000000000,-107.375000000000000,1
1137,58588,45.375000000000000,-107.375000000000000,1
1138,58589,43.375000000000000,-107.375000000000000,1
1139,58590,41.375000000000000,-107.375000000000000,1
1140,58591,39.375000000000000,-107.375000000000000,1
1141,58592,37.375000000000000,-107.375000000000000,1
1142,58593,35.375000000000000,-107.375000000000000,1
1143,58594,33.375000000000000,-107.375000000000000,1
1144,58595,31.375000000000000,-107.375000000000000,1
1145,58596,29.375000000000000,-107.375000000000000,1
1146,58639,59.375000000000000,-107.125000000000000,1
1147,58640,57.375000000000000,-107.125000000000000,1
1148,58641,55.375000000000000,-107.125000000000000,1
1149,58642,53.375000000000000,-107.125000000000000,1
1150,58643,51.375000000000000,-107.125000000000000,1
1151,58644,49.375000000000000,-107.125000000000000,1
1152,58645,47.375000000000000,-107.125000000000000,1
1153,58646,45.375000000000000,-107.125000000000000,1
1154,58647,43.375000000000000,-107.125000000000000,1
1155,58648,41.375000000000000,-107.125000000000000,1
1156,58649,39.375000000000000,-107.125000000000000,1
