FID,OBJECTID,field,Var1,Var2,value
234,19002,68314,-34.625000000000000,-65.625000000000000,1
235,19003,68315,-36.625000000000000,-65.625000000000000,1
236,19004,68316,-38.625000000000000,-65.625000000000000,1
237,19005,68317,-40.625000000000000,-65.625000000000000,1
238,19026,68365,-20.625000000000000,-65.375000000000000,1
239,19027,68366,-22.625000000000000,-65.375000000000000,1
240,19028,68367,-24.625000000000000,-65.375000000000000,1
241,19029,68368,-26.625000000000000,-65.375000000000000,1
242,19030,68369,-28.625000000000000,-65.375000000000000,1
243,19031,68370,-30.625000000000000,-65.375000000000000,1
244,19032,68371,-32.625000000000000,-65.375000000000000,1
245,19033,68372,-34.625000000000000,-65.375000000000000,1
246,19034,68373,-36.625000000000000,-65.375000000000000,1
247,19035,68374,-38.625000000000000,-65.375000000000000,1
248,19036,68375,-40.625000000000000,-65.375000000000000,1
249,19057,68423,-20.625000000000000,-65.125000000000000,1
250,19058,68424,-22.625000000000000,-65.125000000000000,1
251,19059,68425,-24.625000000000000,-65.125000000000000,1
252,19060,68426,-26.625000000000000,-65.125000000000000,1
253,19061,68427,-28.625000000000000,-65.125000000000000,1
254,19062,68428,-30.625000000000000,-65.125000000000000,1
255,19063,68429,-32.625000000000000,-65.125000000000000,1
256,19064,68430,-34.625000000000000,-65.125000000000000,1
257,19065,68431,-36.625000000000000,-65.125000000000000,1
258,19066,68432,-38.625000000000000,-65.125000000000000,1
259,19067,68433,-40.625000000000000,-65.125000000000000,1
260,19089,68481,-20.625000000000000,-64.875000000000000,1
261,19090,68482,-22.625000000000000,-64.875000000000000,1
262,19091,68483,-24.625000000000000,-64.875000000000000,1
263,19092,68484,-26.625000000000000,-64.875000000000000,1
264,19093,68485,-28.625000000000000,-64.875000000000000,1
265,19094,68486,-30.625000000000000,-64.875000000000000,1
266,19095,68487,-32.625000000000000,-64.875000000000000,1
267,19096,68488,-34.625000000000000,-64.875000000000000,1
268,19097,68489,-36.625000000000000,-64.875000000000000,1
269,19098,68490,-38.625000000000000,-64.875000000000000,1
270,19099,68491,-40.625000000000000,-64.875000000000000,1
271,19120,68539,-20.625000000000000,-64.625000000000000,1
272,19121,68540,-22.625000000000000,-64.625000000000000,1
273,19122,68541,-24.625000000000000,-64.625000000000000,1
274,19123,68542,-26.625000000000000,-64.625000000000000,1
275,19124,68543,-28.625000000000000,-64.625000000000000,1
276,19125,68544,-30.625000000000000,-64.625000000000000,1
277,19126,68545,-32.625000000000000,-64.625000000000000,1
278,19127,68546,-34.625000000000000,-64.625000000000000,1
279,19128,68547,-36.625000000000000,-64.625000000000000,1
280,19129,68548,-38.625000000000000,-64.625000000000000,1
281,19130,68549,-40.625000000000000,-64.625000000000000,1
282,19151,68597,-20.625000000000000,-64.375000000000000,1
283,19152,68598,-22.625000000000000,-64.375000000000000,1
284,19153,68599,-24.625000000000000,-64.375000000000000,1
285,19154,68600,-26.625000000000000,-64.375000000000000,1
286,19155,68601,-28.625000000000000,-64.375000000000000,1
287,19156,68602,-30.625000000000000,-64.375000000000000,1
288,19157,68603,-32.625000000000000,-64.375000000000000,1
289,19158,68604,-34.625000000000000,-64.375000000000000,1
290,19159,68605,-36.625000000000000,-64.375000000000000,1
291,19160,68606,-38.625000000000000,-64.375000000000000,1
292,19161,68607,-40.625000000000000,-64.375000000000000,1
293,19182,68655,-20.625000000000000,-64.125000000000000,1
294,19183,68656,-22.625000000000000,-64.125000000000000,1
295,19184,68657,-24.625000000000000,-64.125000000000000,1
296,19185,68658,-26.625000000000000,-64.125000000000000,1
